Rank,University,Lowest Place,#
742,Helwan University (‏جامعة حلوان),N/A,0
743,HMR Institute of Technology & Management,N/A,0
744,IMT Nord Europe - Douai,N/A,0
745,Indian Institute of Technology Bombay,N/A,0
746,Indian Institute of Technology Dhanbad,N/A,0
747,Indian Institute of Technology Kanpur,N/A,0
748,Indian Institute of Technology Roorkee,N/A,0
749,Indira Gandhi Delhi Technical University for Women,N/A,0
750,Institute of Technology Bandung,N/A,0
751,Instituto Politécnico Nacional,N/A,0
752,Instituto Superior de Engenharia de Coimbra,N/A,0
753,Iran University of Science and Technology - Arak,N/A,0
754,Isfahan University of Technology,N/A,0
755,J.C. Bose University of Science and Technology YMCA,N/A,0
756,J.S.S. Academy of Technical Education Noida,N/A,0
757,Jordan University of Science and Technology,N/A,0
758,K L University,N/A,0
759,Kakatiya Institute of Technology and Science Warangal,N/A,0
760,Kalinga Institute of Industrial Technology,N/A,0
761,KLE Technological University,N/A,0
762,Koblenz University of Applied Science,N/A,0
763,Kyushu Sangyo University,N/A,0
764,Kyushu University,N/A,0
765,Laxmi Devi Institute of Engineering & Technology,N/A,0
766,Lokmanya Tilak College of Engineering,N/A,0
767,London South Bank University,N/A,0
768,Lovely Professional University,N/A,0
769,M.H. Saboo Siddik College of Engineering,N/A,0
770,Madras Institute of Technology,N/A,0
771,Manav Rachna International University,N/A,0
772,Mansoura University,N/A,0
773,Marathwada Mitra Mandal's College of Engineering,N/A,0
774,MCT's Rajiv Gandhi Institute of Technology,N/A,0
775,Memorial University of Newfoundland,N/A,0
776,MGM's Jawaharlal Nehru Engineering College,N/A,0
777,Middle East Technical University,N/A,0
778,Midwestern State University,N/A,0
779,Nagesh Karajagi Orchid College Of Engineering & Technology,N/A,0
780,National Institute of Technology - Calicut,N/A,0
781,National Institute of Technology - Jamshedpur,N/A,0
782,National Institute of Technology - Karnataka,N/A,0
783,National Institute of Technology - Kurukshetra,N/A,0
784,National Institute of Technology - Rourkela,N/A,0
785,National Technical University of Ukraine Kyiv Polytechnic Institute,N/A,0
786,NBN Sinhgad School Of Engineering,N/A,0
787,NED University of Engineering and Technology,N/A,0
788,Netaji Subhas Institute of Technology,N/A,0
789,New Jersey Institute of Technology,N/A,0
790,Nirma University,N/A,0
791,Nitte Meenakshi Institute of Technology,N/A,0
792,North East Wales Institute of Higher Education,N/A,0
793,Odessa Polytechnic National State University,N/A,0
794,P.E.S. Modern College of Engineering,N/A,0
795,PEC University of Technology,N/A,0
796,PES Institute of Technology,N/A,0
797,Peter the Great St. Petersburg Polytechnic University,N/A,0
798,Philadelphia University,N/A,0
799,Pillai College Of Engineering,N/A,0
800,Queen Mary University of London,N/A,0
801,Rajarambapu Institute of Technology,N/A,0
802,Rajarshi Shahu College Of Engineering,N/A,0
803,Rajendra Mane College of Engineering and Technology,N/A,0
804,Ramaiah Institute of Technology,N/A,0
805,RMD Sinhgad School of Engineering,N/A,0
806,Saint Louis University,N/A,0
807,Saraswati College of Engineering,N/A,0
808,Sardar Vallabhbhai National Institute of Technology,N/A,0
809,Shanghai Jiao Tong University,N/A,0
810,Shonan Institute of Technology,N/A,0
811,Shri G.S. Institute of Technology and Science Indore,N/A,0
812,Sinhgad Academy Of Engineering,N/A,0
813,Sri Venkateswara College of Engineering,N/A,0
814,SRM Institute of Science and Technology - Ramapuram,N/A,0
815,St. Vincent Pallotti College of Engineering and Technology,N/A,0
816,Symbiosis Institute of Technology,N/A,0
817,Taylor's University,N/A,0
818,Technological Educational Institute of Western Macedonia,N/A,0
819,Texas State University,N/A,0
820,Thakur College of Engineering and Technology,N/A,0
821,Thapar Institute of Engineering and Technology,N/A,0
822,The National Institute of Engineering Mysore,N/A,0
823,Thomas More Mechelen - De Nayer,N/A,0
824,TKM  College of Engineering,N/A,0
825,Tokyo Tech Car College Setagaya,N/A,0
826,Trinity College University of Dublin,N/A,0
827,Tsinghua University,N/A,0
828,TSSM’s Bhivarabai Sawant College of Engineering & Research,N/A,0
829,Ufa State Aviation Technical University,N/A,0
830,Uludağ University,N/A,0
831,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,N/A,0
832,Universidad Católica Andrés Bello,N/A,0
833,Universidad Politécnica de Cartagena,N/A,0
834,Universidad Tecnológica de Pereira,N/A,0
835,Universidade Estadual do Oeste do Paraná,N/A,0
836,Universidade Federal De Lavras,N/A,0
837,Universidade Federal de Mato Grosso,N/A,0
838,Universidade Federal de Santa Catarina - Joinville,N/A,0
839,Universidade Federal de Sergipe,N/A,0
840,Universidade Federal de São Carlos,N/A,0
841,Universidade Federal de Uberlândia - UFU,N/A,0
842,Universidade Federal de Viçosa,N/A,0
843,Universidade Federal do Pará - Campus Tucuruí - UFPA,N/A,0
844,Universidade Paulista - Campinas - Campus II,N/A,0
845,Universidade Tecnológica Federal do Paraná,N/A,0
846,Universitat de Girona,N/A,0
847,Universiti Teknologi Petronas,N/A,0
848,University Institute of Technology RGPV Bhopal,N/A,0
849,University of Brighton,N/A,0
850,University of California Riverside,N/A,0
851,University of Derby,N/A,0
852,University of Georgia,N/A,0
853,University of Indonesia,N/A,0
854,University of Iowa,N/A,0
855,University of Kocaeli,N/A,0
856,University of Ljubljana,N/A,0
857,University of Massachusetts Dartmouth,N/A,0
858,University of New Brunswick,N/A,0
859,University of Northampton,N/A,0
860,University of Regina,N/A,0
861,University of Salford,N/A,0
862,University of Valladolid,N/A,0
863,University Putra Malaysia,N/A,0
864,Università degli Studi di Salerno,N/A,0
865,Vasavi College of Engineering,N/A,0
866,Vaughn College of Aeronautics and Technology,N/A,0
867,Veer Surendra Sai University of Technology,N/A,0
868,Vidyavardhini's College of Engineering and Technology,N/A,0
869,Yamagata University,N/A,0
870,Çukurova University,N/A,0
871,École Centrale Paris,N/A,0
872,École nationale d'aérotechnique,N/A,0
